receiver_ip,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,timestamp,ant,sig_len,rx_state,real_time,len,csi_data
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,34930645,0,94,0,35.3786,256,[94 96 5 0 1 25 2 25 3 28 1 24 2 22 8 25 5 22 3 22 5 22 3 22 7 24 7 23 6 23 7 21 9 23 9 27 7 22 6 22 5 22 5 24 4 22 4 22 2 20 2 21 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 13 1 13 1 15 1 14 0 16 -1 16 -2 15 -1 17 0 18 -1 17 0 19 -1 19 -2 17 2 21 -1 19 -2 21 0 18 -2 19 0 20 1 23 1 20 0 23 3 23 5 23 4 25 4 26 ]
192.168.4.4,00:4B:12:9B:47:81,-84,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33201709,0,94,0,33.5816,256,[94 96 5 0 -18 8 -16 13 -10 11 -10 16 -7 11 -10 11 -9 11 -12 14 -4 14 -9 15 -8 13 -8 12 -7 13 -10 15 -6 15 -7 18 -13 16 -10 21 -10 15 -4 17 -11 16 -12 13 -9 13 -12 11 -14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 9 -15 8 -18 11 -20 8 -21 7 -21 5 -22 6 -18 6 -21 4 -25 2 -21 -1 -19 4 -20 5 -22 3 -16 4 -20 4 -17 4 -13 6 -17 3 -17 6 -12 4 -22 9 -14 6 -10 5 -17 7 -11 8 ]
192.168.4.5,00:4B:12:9B:47:81,-72,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,27247606,0,94,0,27.6315,256,[94 96 5 0 29 -12 23 -11 27 -10 19 -7 22 -15 16 -15 20 -13 18 -12 16 -16 16 -14 12 -16 17 -15 13 -17 17 -13 17 -14 15 -14 16 -14 13 -11 12 -9 12 -11 11 -11 11 -9 17 -10 13 -8 10 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 -14 26 -13 28 -12 29 -10 20 -12 29 -7 27 -9 26 -3 24 -4 28 -3 27 -1 29 -3 24 -4 25 -7 26 -7 22 -2 24 -6 25 -3 22 -7 23 -5 26 -13 23 -11 24 -12 25 -13 23 -14 23 -12 ]
192.168.4.4,00:4B:12:9B:47:81,-81,11,0,0,0,0,0,0,0,0,0,-97,0,1,0,33307220,0,94,0,33.6874,128,[94 96 5 0 4 -24 1 -23 -4 -24 -1 -24 -3 -21 -1 -22 -1 -20 -6 -22 -4 -20 -2 -22 -8 -20 -5 -19 -13 -21 -8 -19 -6 -20 -8 -22 -11 -22 -8 -23 -7 -20 -5 -23 -4 -23 -6 -18 -6 -19 -4 -20 -1 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -20 -2 -24 2 -24 5 -23 6 -24 9 -25 7 -25 11 -25 8 -26 9 -26 11 -25 12 -23 11 -22 10 -26 9 -21 8 -26 9 -24 7 -23 6 -25 8 -22 6 -20 8 -22 3 -21 2 -22 3 -28 4 -23 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35036196,0,94,0,35.4844,256,[94 96 5 0 -24 -11 -22 -12 -21 -10 -21 -14 -21 -10 -22 -9 -20 -8 -22 -8 -18 -9 -21 -5 -20 -6 -20 -6 -19 -4 -20 -5 -21 -4 -21 -7 -18 -6 -20 -5 -18 -5 -18 -5 -17 -7 -15 -5 -16 -6 -15 -6 -11 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -21 -10 -22 -10 -22 -13 -22 -14 -22 -16 -20 -15 -21 -16 -19 -17 -21 -18 -19 -18 -21 -21 -18 -20 -19 -20 -19 -19 -18 -20 -17 -17 -18 -14 -17 -15 -19 -17 -20 -15 -21 -12 -21 -14 -20 -14 -23 -13 -24 -15 -21 -13 ]
192.168.4.5,00:4B:12:9B:47:81,-68,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27262030,0,94,0,27.6458,256,[94 96 5 0 26 -4 26 -3 25 -4 25 -4 24 -4 22 -5 22 -6 21 -6 20 -5 20 -6 20 -7 18 -7 20 -7 18 -7 18 -6 18 -7 18 -5 17 -5 17 -4 15 -4 14 -2 14 -2 14 -2 12 -1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -6 22 -5 23 -4 25 -3 25 -2 26 -1 27 1 26 2 26 2 27 2 28 3 27 4 28 4 26 3 26 2 27 4 26 2 26 1 26 0 27 -1 26 -1 28 -3 26 -2 27 -2 28 -2 28 -3 ]
192.168.4.4,00:4B:12:9B:47:81,-84,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33316315,0,94,0,33.6962,256,[94 96 5 0 -3 -22 -2 -21 -1 -16 -5 -18 -1 -14 2 -16 -2 -15 -1 -16 0 -11 -2 -9 -2 -11 -10 -6 0 -5 1 -8 0 -11 -3 -7 -1 -7 0 -7 2 -7 -2 -6 1 -4 3 -1 2 -3 5 -1 4 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -21 -9 -19 -3 -24 -4 -23 -3 -26 -3 -23 0 -24 1 -23 2 -28 1 -25 2 -24 1 -26 5 -26 1 -26 2 -24 0 -25 -1 -22 2 -20 -3 -22 0 -21 7 -21 2 -20 -5 -19 3 -21 0 -22 -4 -20 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35047307,0,94,0,35.4953,256,[94 96 5 0 -6 -27 -6 -30 -5 -26 -6 -28 -7 -25 -10 -27 -7 -23 -9 -22 -9 -23 -12 -23 -13 -24 -12 -24 -13 -23 -11 -22 -13 -23 -13 -23 -12 -22 -12 -23 -11 -21 -9 -23 -8 -22 -9 -21 -9 -22 -7 -20 -4 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -18 -1 -18 0 -18 1 -20 1 -20 2 -21 3 -20 3 -20 2 -20 3 -21 4 -23 4 -23 3 -24 3 -22 3 -21 2 -23 1 -22 1 -24 -1 -25 -2 -24 0 -23 -2 -27 -4 -25 -3 -27 -3 -29 -3 -29 ]
192.168.4.5,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27272387,0,94,0,27.6561,256,[94 96 5 0 20 10 20 11 19 10 19 8 18 6 17 7 17 4 17 6 17 4 18 5 16 3 14 1 14 1 17 2 16 2 14 2 13 3 14 3 13 4 11 2 12 2 11 2 9 3 7 2 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 11 23 14 24 16 22 16 21 17 21 16 20 20 21 19 18 21 18 22 20 21 18 21 18 21 17 19 17 19 19 21 17 15 19 16 18 15 20 17 20 14 21 15 21 16 22 14 23 14 19 13 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33328294,0,94,0,33.7082,256,[94 96 5 0 -26 7 -27 9 -24 10 -20 9 -25 9 -21 9 -22 10 -20 10 -21 11 -20 11 -20 13 -17 11 -19 12 -16 12 -18 11 -17 12 -19 11 -19 11 -18 10 -18 9 -18 8 -17 8 -17 5 -16 4 -16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 11 -20 8 -21 6 -22 6 -22 5 -23 3 -25 5 -24 2 -23 4 -24 1 -26 3 -26 2 -27 3 -25 1 -27 3 -25 2 -26 5 -25 5 -26 3 -25 3 -24 7 -25 7 -25 6 -24 8 -27 7 -26 7 ]
192.168.4.5,00:4B:12:9B:47:81,-72,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,27290790,0,94,0,27.6748,256,[94 96 5 0 13 -23 13 -24 12 -23 9 -21 9 -21 9 -21 7 -20 6 -19 5 -19 6 -20 7 -19 3 -20 5 -20 5 -19 3 -19 4 -18 5 -19 3 -17 5 -17 6 -15 5 -13 5 -14 6 -12 5 -12 6 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -22 10 -23 12 -22 15 -24 15 -21 17 -23 16 -21 18 -21 17 -21 20 -21 21 -22 18 -20 19 -20 19 -18 19 -21 17 -21 17 -21 14 -21 16 -22 14 -21 14 -23 15 -23 14 -22 13 -24 14 -23 14 -26 ]
192.168.4.3,00:4B:12:9B:47:81,-81,11,1,2,0,1,1,0,0,0,0,-97,0,1,0,35068030,0,94,0,35.516,256,[94 96 5 0 18 12 15 20 18 18 20 21 14 15 18 16 13 13 15 16 17 12 21 12 18 8 16 11 15 15 16 15 20 12 19 17 18 18 17 16 17 15 18 17 15 17 16 15 10 16 12 18 10 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 11 3 10 4 9 6 9 5 10 3 11 7 13 3 11 6 12 4 13 6 12 4 16 7 13 5 19 9 11 9 15 7 14 8 14 11 16 11 17 10 18 13 16 13 17 13 19 15 16 13 17 ]
192.168.4.4,00:4B:12:9B:47:81,-89,11,1,2,0,1,1,0,0,0,0,-97,0,1,0,33349365,0,94,0,33.7292,256,[94 96 5 0 -7 -4 -6 -2 1 -5 -3 -6 -1 -5 -3 -5 -5 -2 -2 -6 1 -4 -4 -10 -5 -9 -8 -13 -5 -14 -6 -13 -8 -11 -6 -9 -4 -12 -5 -14 -10 -15 -5 -13 -7 -13 -7 -15 -5 -18 -5 -19 -3 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -8 -15 -9 -15 -7 -13 -9 -10 -8 -15 -8 -16 -9 -13 -7 -11 -9 -16 -5 -12 -9 -18 -10 -12 -3 -12 0 -12 -3 -11 -7 -13 -6 -5 -3 -12 -5 -10 -1 -14 -2 -6 -1 -7 -2 -11 3 -13 -1 -10 0 ]
192.168.4.3,00:4B:12:9B:47:81,-71,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35081176,0,94,0,35.5292,256,[94 96 5 0 24 2 26 2 25 2 24 3 24 2 25 1 23 1 23 -1 22 -1 24 -3 24 -2 23 -2 25 -3 24 -3 26 -4 24 -3 24 0 23 -1 24 0 22 2 23 1 20 4 21 4 20 2 20 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -1 16 1 16 1 16 3 17 2 17 4 17 5 18 4 18 6 19 7 21 7 20 5 20 8 19 5 20 7 20 7 20 6 18 4 21 5 23 5 21 4 24 4 22 3 25 4 25 2 26 4 ]
192.168.4.5,00:4B:12:9B:47:81,-77,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27303154,0,94,0,27.6869,256,[94 96 5 0 21 2 23 4 21 2 21 2 20 2 20 1 19 -3 18 -2 18 -1 17 -4 16 -5 17 -3 15 -5 12 -5 16 -6 15 -5 13 -4 13 -2 14 -3 10 -5 11 -2 10 -1 8 -2 7 -5 9 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 27 4 27 5 28 5 26 7 29 11 27 13 26 12 27 14 27 16 27 17 27 14 24 15 24 15 23 14 24 14 23 11 21 9 21 10 18 12 24 9 28 7 25 6 22 4 27 3 22 5 ]
192.168.4.4,00:4B:12:9B:47:81,-87,11,1,2,0,1,1,0,0,0,0,-97,0,1,0,33363811,0,94,0,33.7437,256,[94 96 5 0 2 -8 0 -8 0 -10 2 -13 -3 -12 -6 -8 -7 -4 -2 -9 -8 -11 -11 -7 -7 -9 -12 -7 -10 -15 -8 -9 -9 -11 -10 -10 -12 -12 -11 -12 -10 -14 -11 -11 -8 -12 -12 -13 -10 -15 -9 -15 -4 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -7 12 -4 11 -7 15 -8 16 -4 13 -5 15 -6 11 -3 13 -1 13 -3 17 -5 17 -6 16 -2 11 0 13 0 8 -4 12 -4 10 -6 11 -4 9 -7 9 -4 8 -3 4 -8 6 -3 5 -7 -1 -9 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35098181,0,94,0,35.5462,256,[94 96 5 0 -15 21 -15 20 -12 20 -14 20 -11 20 -11 22 -11 19 -9 19 -10 20 -9 21 -7 20 -8 19 -8 21 -7 20 -7 19 -8 20 -7 19 -8 19 -8 17 -8 18 -9 17 -7 15 -9 16 -10 14 -10 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 18 -12 18 -14 18 -14 19 -17 18 -18 19 -19 17 -19 16 -17 16 -21 17 -22 15 -20 16 -21 15 -20 15 -18 14 -19 18 -17 16 -17 17 -18 18 -16 18 -17 20 -16 19 -15 19 -16 20 -18 21 -16 22 ]
192.168.4.5,00:4B:12:9B:47:81,-68,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27320833,0,94,0,27.7046,256,[94 96 5 0 -1 26 0 26 0 23 0 24 0 23 0 22 1 21 3 22 3 20 3 19 3 19 4 19 4 20 4 18 5 19 3 17 2 18 1 16 1 17 1 15 0 15 0 13 -1 13 -2 12 -2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 22 0 23 -2 23 -3 25 -4 23 -4 26 -6 25 -6 25 -7 26 -7 24 -7 27 -7 26 -8 26 -8 26 -7 25 -7 24 -6 25 -4 24 -6 26 -4 25 -4 26 -3 26 -3 25 -2 27 -1 27 -2 28 ]
192.168.4.4,00:4B:12:9B:47:81,-83,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33374592,0,94,0,33.7547,256,[94 96 5 0 14 15 14 15 9 11 10 13 14 11 13 8 11 16 9 9 10 10 8 8 11 8 10 0 10 4 3 2 8 5 7 4 3 3 -2 3 4 6 -1 4 4 3 2 3 1 3 -3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 20 19 18 16 19 13 25 14 24 12 27 15 28 10 26 13 26 9 25 14 26 14 26 8 28 12 26 9 20 12 25 9 25 13 25 13 18 11 23 11 23 14 21 13 19 12 16 16 19 13 20 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35107710,0,94,0,35.5558,256,[94 96 5 0 5 25 6 28 6 23 6 26 6 26 9 25 7 22 10 22 8 21 10 22 10 19 9 21 10 22 11 21 11 23 10 22 12 22 12 21 8 21 8 22 6 20 6 22 5 20 4 20 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 17 6 17 5 17 4 18 4 18 4 19 3 20 2 20 1 21 1 20 1 22 0 23 1 21 0 23 1 23 0 22 2 21 2 23 3 23 3 23 4 24 5 25 5 24 5 23 5 28 6 26 ]
192.168.4.4,00:4B:12:9B:47:81,-79,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33383474,0,94,0,33.7633,256,[94 96 5 0 20 8 23 9 25 5 21 5 22 3 22 1 22 0 20 0 19 0 22 0 22 -3 23 0 22 -2 21 2 21 -1 20 -5 22 -3 21 -2 19 0 17 -1 18 -3 18 2 19 4 16 2 16 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 1 18 3 17 5 19 11 17 10 19 10 18 11 18 9 18 11 22 13 17 15 18 11 18 12 19 13 21 13 18 13 18 12 19 11 21 9 20 9 22 6 20 8 19 8 22 6 24 5 22 9 ]
192.168.4.5,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27332209,0,94,0,27.7161,256,[94 96 5 0 -1 23 -2 24 0 21 1 22 -1 20 0 19 1 18 2 16 3 18 4 18 4 16 4 16 4 16 3 16 4 16 1 16 4 14 3 16 0 15 2 15 1 12 0 11 -1 12 -2 9 -3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 -2 22 -4 23 -5 24 -7 24 -6 24 -8 25 -7 25 -10 23 -10 24 -9 25 -9 22 -11 24 -8 23 -7 21 -8 23 -7 23 -8 22 -6 22 -5 23 -5 21 -5 21 -2 21 -4 23 -4 24 -2 26 ]
192.168.4.3,00:4B:12:9B:47:81,-78,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35116644,0,94,0,35.5645,256,[94 96 5 0 4 -22 4 -24 5 -20 2 -22 2 -22 4 -25 0 -21 0 -25 0 -22 -1 -26 0 -23 -1 -25 -2 -28 -3 -24 -3 -23 0 -27 0 -25 -1 -26 3 -23 -1 -25 3 -21 1 -24 5 -26 5 -22 8 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -15 6 -10 6 -12 6 -12 9 -11 9 -14 12 -12 10 -13 8 -14 12 -14 12 -12 12 -14 11 -14 10 -15 9 -12 10 -16 7 -14 9 -16 10 -17 7 -16 8 -20 7 -21 5 -21 6 -23 6 -22 6 -22 ]
192.168.4.4,00:4B:12:9B:47:81,-77,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33392780,0,94,0,33.7726,256,[94 96 5 0 -10 24 -9 24 -7 20 -7 22 -7 21 -6 19 -8 18 -5 20 -4 19 -1 19 0 18 -5 18 0 17 -1 19 1 17 -1 18 2 14 0 17 -1 16 -2 15 -3 15 -3 14 -4 14 -4 12 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 21 -6 22 -7 21 -8 23 -10 21 -11 22 -15 23 -13 20 -16 19 -19 22 -16 21 -19 22 -18 22 -16 19 -15 21 -14 20 -16 22 -14 21 -12 19 -14 21 -13 22 -12 22 -11 22 -11 23 -11 25 -10 24 ]
192.168.4.5,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27343220,0,94,0,27.7269,256,[94 96 5 0 -24 10 -27 10 -24 10 -23 9 -23 10 -21 10 -20 9 -19 10 -18 11 -16 12 -16 11 -18 14 -16 14 -16 10 -16 12 -18 12 -16 12 -16 8 -14 9 -15 8 -14 6 -14 6 -15 7 -13 5 -14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 12 -25 10 -26 8 -28 8 -27 6 -29 6 -29 4 -30 3 -29 2 -30 2 -29 1 -30 2 -28 2 -30 2 -27 1 -29 2 -28 2 -26 5 -27 4 -29 7 -27 6 -29 6 -25 7 -25 10 -27 9 -26 10 ]
192.168.4.3,00:4B:12:9B:47:81,-82,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35126251,0,94,0,35.5742,256,[94 96 5 0 -23 -3 -25 -3 -21 -5 -26 -4 -22 -3 -25 -4 -22 -3 -23 -3 -24 -3 -27 1 -24 0 -26 -2 -25 3 -23 -3 -27 1 -31 0 -26 -3 -27 -1 -25 -4 -21 -3 -27 -9 -23 -6 -27 -9 -19 -8 -21 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -2 -12 -4 -10 -3 -12 -3 -13 -1 -10 -5 -10 -5 -13 -6 -13 -6 -14 -9 -16 -4 -16 -7 -20 -1 -17 -5 -17 -11 -16 -5 -18 -3 -15 -5 -18 -8 -15 -5 -24 -6 -21 -2 -26 -2 -23 -3 -24 -4 -19 -2 ]
192.168.4.4,00:4B:12:9B:47:81,-86,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33402116,0,94,0,33.782,256,[94 96 5 0 8 -3 13 -3 8 -9 13 -7 7 -7 4 -5 11 -6 7 -5 5 -9 5 -10 1 -9 4 -9 -2 -7 2 -11 1 -7 -1 -11 -5 -11 0 -10 0 -9 -4 -11 -1 -9 -3 -10 -4 -12 -5 -9 1 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -10 22 -5 19 -7 21 -5 18 -7 18 -1 21 -1 24 -5 23 1 24 1 26 4 20 3 20 2 24 2 22 0 18 1 15 -1 18 -1 19 -3 19 -2 19 -2 18 -2 15 -1 19 -4 19 -5 15 -6 ]
192.168.4.5,00:4B:12:9B:47:81,-70,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27354152,0,94,0,27.7379,256,[94 96 5 0 -24 11 -23 11 -22 11 -21 12 -21 11 -19 11 -18 12 -17 12 -17 13 -16 13 -15 13 -15 11 -15 13 -15 13 -13 14 -14 13 -13 11 -13 10 -13 10 -12 10 -12 9 -12 8 -12 7 -12 6 -11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 12 -22 10 -23 9 -25 8 -25 7 -25 7 -27 7 -26 5 -28 5 -28 4 -29 5 -28 3 -27 4 -28 4 -25 3 -27 5 -26 6 -25 5 -25 7 -26 7 -25 8 -26 9 -24 9 -26 8 -26 11 -25 10 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35136957,0,94,0,35.5849,256,[94 96 5 0 -10 -19 -12 -22 -12 -23 -11 -21 -10 -21 -12 -21 -14 -19 -11 -19 -10 -21 -13 -24 -17 -18 -12 -19 -16 -22 -12 -21 -17 -22 -13 -20 -16 -22 -10 -23 -8 -18 -12 -19 -12 -18 -9 -18 -7 -20 -8 -18 -6 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -11 -7 -12 -7 -12 -7 -13 -8 -13 -7 -15 -7 -16 -5 -15 -5 -17 -6 -17 -7 -19 -4 -17 -5 -20 -5 -18 -5 -19 -7 -21 -5 -15 -6 -20 -5 -20 -8 -23 -7 -18 -9 -21 -10 -20 -9 -23 -10 -21 -12 -26 ]
192.168.4.4,00:4B:12:9B:47:81,-87,11,1,2,0,1,1,0,0,0,0,-97,0,1,0,33413660,0,94,0,33.7936,256,[94 96 5 0 -7 -1 -6 -4 -3 -3 -6 -5 -9 -5 -4 -8 -6 -9 -11 -5 -7 -6 -10 -8 -5 -9 -10 -3 -11 -9 -16 -8 -16 -9 -17 -7 -15 -8 -16 -8 -13 -9 -20 -8 -16 -6 -16 -13 -17 -10 -13 -8 -16 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -8 -14 -7 -14 -8 -17 -8 -16 -5 -17 -8 -18 -9 -15 -9 -15 -9 -10 -6 -15 -4 -16 -5 -16 -6 -14 -5 -12 -5 -10 -1 -10 -3 -8 1 -6 2 -8 0 -14 -2 -6 3 -6 -3 -8 3 -9 -2 -6 -2 ]
192.168.4.5,00:4B:12:9B:47:81,-70,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27368916,0,94,0,27.7526,256,[94 96 5 0 27 -2 30 -2 27 -1 27 -3 25 -5 24 -5 24 -5 23 -5 23 -6 23 -6 20 -7 21 -8 22 -9 20 -8 22 -6 20 -8 20 -5 19 -7 18 -6 19 -4 17 -6 16 -2 16 -1 14 0 14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 -4 28 -1 25 0 29 3 27 3 28 4 27 5 29 6 29 7 28 7 29 10 28 10 29 10 27 9 28 8 27 7 29 8 26 4 27 3 29 3 28 0 29 2 27 1 31 0 30 1 31 -2 ]
192.168.4.3,00:4B:12:9B:47:81,-80,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35148543,0,94,0,35.5965,256,[94 96 5 0 14 -16 12 -19 9 -19 9 -19 12 -18 10 -17 10 -18 6 -15 3 -16 6 -18 5 -16 4 -20 6 -17 6 -20 5 -19 4 -18 7 -17 6 -16 6 -18 4 -13 2 -13 5 -13 5 -11 7 -12 7 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -20 18 -19 17 -21 16 -18 21 -20 17 -17 20 -18 22 -18 22 -17 22 -15 26 -17 20 -15 23 -15 19 -12 17 -16 18 -19 17 -15 17 -15 18 -17 12 -18 16 -14 17 -18 16 -17 16 -18 16 -15 15 -18 ]
192.168.4.4,00:4B:12:9B:47:81,-82,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33426052,0,94,0,33.8059,256,[94 96 5 0 19 4 23 4 21 9 16 5 18 3 21 1 19 0 23 1 22 -1 22 0 21 -3 21 -8 26 -3 19 -6 20 -6 22 -4 19 -3 21 -3 20 0 20 -2 21 -2 20 -2 20 -3 20 1 20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 7 15 13 15 13 13 12 17 15 16 15 14 12 12 15 15 15 9 18 13 16 13 19 12 18 10 15 11 14 12 13 16 12 14 14 15 14 14 14 15 9 13 10 16 12 18 7 16 11 19 9 ]
192.168.4.5,00:4B:12:9B:47:81,-66,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,27380905,0,94,0,27.7646,256,[94 96 5 0 10 -27 10 -26 9 -26 9 -26 9 -25 6 -25 5 -23 4 -23 4 -23 4 -24 2 -22 3 -22 2 -21 2 -22 2 -22 3 -21 3 -20 3 -19 2 -18 4 -18 4 -16 4 -16 5 -15 4 -14 5 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -24 8 -24 10 -24 11 -24 12 -24 13 -24 15 -24 15 -23 17 -24 16 -23 18 -25 18 -24 18 -23 18 -23 17 -23 16 -23 15 -24 13 -23 15 -24 14 -25 13 -25 13 -26 12 -26 12 -27 12 -27 12 -27 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,0,0,0,0,-97,0,1,0,35161233,0,94,0,35.6092,256,[94 96 5 0 19 -18 18 -18 19 -19 18 -19 17 -18 17 -18 16 -17 15 -17 15 -18 14 -19 14 -19 13 -19 14 -19 13 -20 14 -21 13 -21 14 -18 14 -19 14 -18 15 -16 14 -15 14 -15 16 -14 15 -13 15 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -15 15 -13 15 -15 17 -13 17 -14 18 -13 18 -13 19 -11 20 -11 21 -11 22 -12 21 -11 22 -10 21 -10 22 -10 21 -11 18 -12 19 -12 20 -13 19 -14 19 -15 19 -15 20 -15 21 -16 22 -17 20 -17 ]
192.168.4.4,00:4B:12:9B:47:81,-82,11,1,3,0,1,1,0,0,0,0,-97,0,1,0,33434946,0,94,0,33.8148,256,[94 96 5 0 -17 -15 -17 -9 -19 -13 -17 -8 -17 -9 -14 -8 -15 -5 -14 -7 -14 -3 -11 -5 -10 -5 -12 -3 -14 -2 -14 1 -15 -2 -9 -3 -14 -1 -13 -1 -9 0 -10 0 -7 -2 -8 1 -10 -1 -6 -2 -7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -23 -5 -24 -8 -23 -12 -24 -16 -28 -14 -24 -14 -20 -16 -19 -21 -25 -21 -20 -21 -23 -22 -18 -25 -22 -20 -17 -19 -15 -19 -22 -20 -21 -20 -21 -19 -22 -17 -17 -16 -23 -15 -19 -15 -18 -16 -17 -15 -18 -14 -25 -13 ]
