receiver_ip,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,timestamp,ant,sig_len,rx_state,real_time,len,csi_data
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,48950584,0,94,0,49.3528,256,[94 96 5 0 -21 -22 -21 -21 -21 -21 -21 -19 -22 -18 -21 -17 -21 -17 -22 -14 -21 -18 -23 -17 -23 -14 -23 -14 -22 -14 -23 -13 -24 -16 -24 -15 -23 -13 -24 -13 -22 -15 -20 -14 -20 -14 -19 -15 -19 -17 -16 -15 -15 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -13 -11 -14 -11 -15 -11 -16 -11 -16 -10 -17 -12 -19 -10 -19 -9 -19 -10 -20 -11 -21 -11 -22 -9 -21 -10 -21 -11 -21 -14 -21 -12 -21 -13 -20 -14 -20 -16 -21 -15 -21 -18 -21 -16 -21 -18 -22 -17 -22 -16 -22 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,44210189,0,94,0,44.5901,256,[94 96 5 0 20 0 19 -1 20 -1 21 -1 17 -2 20 -3 18 -3 18 -5 17 -5 17 -6 15 -7 16 -8 16 -7 17 -8 18 -8 17 -8 16 -7 15 -7 16 -6 16 -5 16 -6 16 -5 15 -4 15 -3 14 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -2 23 0 22 1 24 2 23 4 23 5 24 5 24 6 21 8 23 6 24 10 23 7 23 8 23 7 21 9 21 7 21 8 19 5 22 4 22 4 21 4 22 1 23 1 22 2 22 3 24 1 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,48966560,0,94,0,49.369,256,[94 96 5 0 -23 9 -25 11 -23 10 -22 11 -24 11 -23 13 -20 12 -22 13 -21 14 -20 15 -18 15 -22 16 -21 15 -22 16 -22 13 -24 15 -23 14 -22 14 -22 13 -25 12 -24 11 -22 11 -23 10 -24 10 -23 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 4 -9 2 -11 2 -12 2 -12 0 -13 1 -14 2 -16 2 -16 0 -15 3 -18 1 -18 2 -17 3 -18 2 -17 2 -20 3 -18 4 -16 3 -18 6 -20 5 -19 5 -19 4 -21 7 -21 7 -21 10 -23 10 ]
192.168.4.4,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44223195,0,94,0,44.603,256,[94 96 5 0 -16 -19 -16 -17 -16 -17 -16 -16 -17 -15 -16 -17 -16 -14 -18 -14 -18 -12 -19 -11 -18 -11 -18 -10 -19 -10 -19 -10 -19 -11 -20 -12 -19 -9 -19 -10 -18 -10 -19 -13 -16 -11 -16 -13 -17 -12 -16 -14 -14 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -16 -14 -17 -15 -20 -13 -22 -11 -23 -11 -23 -11 -22 -11 -21 -9 -24 -7 -24 -9 -25 -10 -23 -9 -24 -8 -24 -9 -22 -9 -24 -10 -22 -10 -20 -11 -21 -12 -21 -13 -20 -13 -20 -14 -20 -14 -20 -15 -20 -14 -20 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44232522,0,94,0,44.6123,256,[94 96 5 0 -24 8 -25 7 -24 8 -23 8 -24 9 -21 10 -22 11 -21 9 -20 11 -18 13 -19 12 -21 15 -20 15 -19 14 -22 13 -20 13 -21 14 -19 12 -20 11 -21 11 -22 10 -21 10 -20 9 -21 7 -22 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 7 -21 5 -22 3 -23 3 -24 2 -24 -1 -24 2 -26 0 -22 -2 -25 0 -26 -2 -25 -1 -25 -1 -25 -1 -25 -1 -23 -3 -25 1 -23 2 -25 3 -23 1 -25 3 -23 3 -25 5 -24 5 -23 5 -23 6 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,48989779,0,94,0,49.3921,256,[94 96 5 0 -26 -3 -27 -4 -25 -3 -27 -4 -24 -4 -26 -4 -27 -4 -26 0 -26 0 -25 -1 -25 -1 -25 2 -28 2 -26 2 -26 0 -28 2 -27 1 -27 2 -25 -1 -27 -1 -26 0 -24 -3 -26 -3 -22 -5 -23 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 0 -12 -1 -11 -3 -13 -1 -13 -3 -15 -3 -15 -5 -15 -6 -15 -5 -18 -6 -17 -6 -16 -8 -17 -6 -18 -8 -17 -9 -17 -8 -18 -7 -20 -7 -21 -7 -19 -8 -20 -6 -23 -6 -23 -6 -24 -7 -26 -6 -25 -8 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44248745,0,94,0,44.6285,256,[94 96 5 0 -24 8 -21 9 -19 9 -19 10 -19 10 -19 13 -17 11 -14 12 -14 12 -15 12 -14 14 -13 18 -12 13 -11 16 -13 16 -12 15 -13 18 -13 15 -11 14 -11 15 -12 14 -12 13 -12 12 -13 10 -13 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -25 11 -26 8 -29 7 -28 6 -30 3 -27 3 -30 0 -30 0 -29 1 -31 -2 -32 -1 -31 -3 -29 -2 -28 -3 -27 -3 -28 -1 -27 -1 -26 1 -25 2 -26 2 -26 2 -27 2 -26 4 -25 9 -25 5 -24 5 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49007838,0,94,0,49.4101,256,[94 96 5 0 4 25 1 26 4 27 5 25 4 25 5 25 4 25 6 23 8 24 8 24 7 24 8 21 8 23 9 24 8 24 7 24 7 24 6 23 5 24 4 23 2 22 2 22 2 24 1 22 -1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 14 4 16 4 16 2 17 1 18 1 19 2 20 1 19 -1 21 -1 20 -1 22 -1 21 -1 23 -2 23 -1 21 0 23 1 23 0 23 1 23 2 24 2 22 5 24 2 24 3 24 4 30 4 28 ]
192.168.4.4,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44257639,0,94,0,44.6374,256,[94 96 5 0 -13 -22 -12 -24 -13 -23 -13 -20 -14 -22 -14 -20 -14 -19 -16 -17 -15 -17 -16 -17 -16 -15 -18 -16 -17 -17 -18 -15 -18 -15 -18 -15 -17 -14 -16 -16 -15 -16 -15 -13 -14 -14 -13 -14 -14 -16 -10 -17 -10 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -21 -10 -22 -10 -24 -7 -25 -6 -24 -7 -26 -5 -28 -4 -27 -5 -26 -5 -27 -3 -28 -2 -27 -2 -27 -4 -27 -3 -25 -5 -26 -5 -25 -6 -23 -6 -25 -6 -25 -8 -23 -9 -24 -9 -24 -10 -25 -11 -24 -11 -25 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49017051,0,94,0,49.4193,256,[94 96 5 0 13 -24 11 -26 10 -24 11 -24 11 -21 9 -22 7 -23 7 -24 6 -23 6 -24 3 -22 5 -21 4 -22 5 -23 5 -24 7 -25 5 -23 7 -22 6 -22 5 -21 8 -21 9 -20 10 -21 8 -19 12 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -16 7 -16 6 -15 9 -17 10 -14 11 -15 11 -16 13 -17 13 -17 14 -17 16 -16 15 -17 15 -16 14 -16 13 -15 14 -15 13 -18 12 -16 13 -17 11 -19 11 -20 11 -18 10 -21 13 -20 12 -21 12 -23 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49025591,0,94,0,49.4278,256,[94 96 5 0 -3 -25 -4 -27 -2 -27 -2 -26 -3 -28 -4 -26 -5 -25 -4 -25 -7 -24 -6 -27 -7 -23 -6 -25 -7 -24 -7 -26 -6 -26 -7 -26 -6 -24 -4 -24 -4 -25 -3 -24 -2 -25 -1 -25 -1 -24 1 -22 2 -24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -12 0 -10 1 -13 0 -13 0 -14 0 -15 1 -14 2 -16 1 -15 2 -16 2 -19 -1 -17 3 -17 1 -18 0 -18 3 -19 3 -20 0 -18 -1 -19 1 -21 -1 -19 -1 -23 -1 -21 -2 -23 -1 -23 -1 -25 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44268397,0,94,0,44.6482,256,[94 96 5 0 -11 21 -13 21 -10 20 -10 22 -11 19 -8 21 -8 19 -6 19 -6 18 -4 18 -4 19 -1 18 -5 21 -3 18 -1 19 -2 20 -2 19 -2 20 -3 18 -3 19 -2 18 -3 16 -4 15 -5 15 -7 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 22 -13 24 -15 22 -16 21 -16 20 -19 21 -18 21 -19 21 -21 19 -21 21 -23 18 -22 20 -20 17 -22 15 -20 18 -20 20 -19 19 -17 18 -18 18 -16 19 -18 20 -15 19 -14 18 -16 21 -15 22 -14 22 ]
192.168.4.4,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44281444,0,94,0,44.6612,256,[94 96 5 0 20 -9 22 -9 20 -9 20 -10 18 -11 18 -10 18 -9 16 -11 15 -12 16 -12 15 -12 13 -14 15 -12 15 -15 16 -13 15 -13 16 -13 14 -12 15 -13 15 -12 15 -12 15 -10 15 -8 14 -7 16 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -10 21 -10 21 -8 23 -7 22 -6 21 -4 23 -3 23 -3 24 -4 24 -3 25 -3 24 -3 25 -1 24 -2 23 -2 24 -3 23 -2 23 -3 24 -4 21 -4 23 -5 23 -7 22 -6 24 -7 24 -8 23 -9 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49037805,0,94,0,49.44,256,[94 96 5 0 -4 -30 -4 -28 -6 -30 -5 -28 -5 -27 -3 -28 -5 -27 -6 -27 -7 -28 -10 -27 -10 -26 -9 -24 -9 -28 -10 -28 -11 -26 -11 -30 -9 -30 -10 -28 -6 -28 -10 -27 -6 -27 -5 -26 -4 -28 -1 -23 -1 -27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -9 -3 -9 -3 -11 -4 -11 -1 -14 -4 -13 -2 -15 -1 -15 -2 -15 -2 -15 0 -19 2 -19 0 -21 1 -19 2 -20 -1 -19 1 -20 -1 -21 -1 -23 -2 -23 -3 -23 -2 -24 -2 -26 -2 -26 -1 -26 -2 -29 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44291552,0,94,0,44.6713,256,[94 96 5 0 9 -23 10 -23 8 -24 10 -24 7 -25 6 -24 6 -25 3 -25 5 -23 3 -23 0 -22 4 -24 0 -24 -2 -24 0 -24 1 -25 3 -26 3 -23 2 -24 2 -24 4 -23 5 -22 5 -21 6 -21 7 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -21 12 -22 12 -20 13 -21 13 -20 15 -19 14 -21 15 -20 17 -18 19 -18 18 -18 17 -19 18 -18 16 -19 17 -17 16 -19 15 -19 15 -18 14 -20 13 -19 13 -21 13 -22 13 -21 11 -22 11 -25 14 -23 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49048747,0,94,0,49.451,256,[94 96 5 0 27 -3 29 -2 27 -3 27 -2 29 -4 27 -6 26 -5 25 -5 27 -6 27 -7 24 -10 26 -11 24 -7 25 -9 27 -9 28 -8 27 -9 26 -6 26 -6 26 -6 24 -5 23 -4 25 -1 22 -3 21 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -4 15 -1 15 -1 17 0 16 1 17 1 17 0 19 0 19 3 17 4 21 2 20 2 21 4 20 3 20 4 21 2 22 3 21 1 24 0 24 1 23 -1 25 -1 24 0 26 -1 30 -1 28 -2 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49061331,0,94,0,49.4637,256,[94 96 5 0 -1 30 -3 26 -5 24 -6 28 -3 25 -2 26 -2 24 0 24 0 23 -1 25 2 23 1 23 -1 23 3 23 1 25 1 25 0 22 2 25 0 23 -2 22 0 21 -2 21 -2 21 -3 20 -4 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 17 -8 18 -8 19 -9 18 -10 21 -12 18 -10 18 -11 18 -12 19 -13 21 -15 21 -12 20 -14 19 -13 20 -12 21 -10 22 -10 19 -10 22 -8 22 -10 23 -7 23 -9 22 -7 24 -7 24 -2 22 -7 26 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44300042,0,94,0,44.6798,256,[94 96 5 0 -3 25 -3 21 -2 21 -2 21 -3 23 1 21 3 19 0 22 3 20 4 19 4 20 2 20 5 22 5 19 5 20 8 20 4 20 5 21 2 21 0 18 2 20 3 22 0 20 -5 18 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 23 1 23 -2 24 -6 24 -5 24 -6 24 -8 24 -8 24 -10 26 -10 26 -11 24 -10 23 -9 22 -10 24 -10 22 -8 23 -8 23 -8 20 -9 22 -8 23 -5 23 -5 23 -6 24 -4 24 -3 23 -3 26 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49080375,0,94,0,49.4828,256,[94 96 5 0 6 -28 6 -27 6 -26 4 -23 5 -25 4 -26 3 -23 2 -25 2 -22 -1 -25 0 -23 0 -23 0 -23 0 -24 0 -24 0 -24 0 -22 0 -23 1 -22 3 -21 2 -20 3 -20 3 -19 4 -19 6 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -17 3 -17 6 -18 6 -20 7 -18 5 -18 8 -20 9 -19 9 -20 11 -20 10 -20 11 -21 11 -22 12 -20 10 -21 9 -22 9 -22 8 -23 7 -20 8 -22 7 -24 8 -24 8 -23 7 -24 6 -25 7 -25 ]
192.168.4.4,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44323762,0,94,0,44.7038,256,[94 96 5 0 18 9 20 5 18 6 19 5 18 6 18 4 19 4 16 2 18 2 16 1 17 -1 15 0 17 0 15 -1 18 0 17 1 14 -1 15 0 14 1 14 0 14 0 14 1 14 1 14 1 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 5 21 7 21 8 22 9 19 11 22 11 21 12 18 12 19 12 20 14 22 15 21 15 19 15 19 16 18 14 17 13 19 12 16 11 21 11 18 12 20 10 20 12 19 10 19 10 19 8 21 7 ]
192.168.4.3,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49088891,0,94,0,49.4911,256,[94 96 5 0 15 -24 14 -22 15 -22 14 -22 14 -23 12 -21 15 -22 14 -22 11 -24 12 -23 10 -26 10 -26 9 -27 8 -26 11 -25 10 -28 11 -26 13 -24 13 -23 11 -23 14 -22 14 -20 13 -22 13 -18 15 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -8 11 -6 9 -7 10 -5 11 -8 14 -7 13 -7 11 -7 15 -8 15 -8 14 -9 15 -7 15 -10 14 -10 14 -12 15 -12 15 -12 13 -14 16 -13 16 -11 13 -17 18 -18 17 -14 14 -16 15 -21 17 -19 ]
192.168.4.4,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44333639,0,94,0,44.7134,256,[94 96 5 0 -19 18 -17 20 -16 19 -12 17 -14 18 -13 20 -14 18 -10 19 -9 20 -11 20 -9 20 -7 18 -9 20 -6 21 -7 21 -9 24 -8 20 -8 21 -9 20 -8 20 -8 20 -10 20 -11 21 -11 17 -13 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 17 -17 16 -19 17 -19 13 -22 13 -21 13 -23 13 -23 11 -23 12 -28 11 -25 10 -26 12 -25 8 -22 9 -23 10 -25 13 -21 10 -22 13 -20 11 -20 13 -20 13 -19 15 -20 17 -19 15 -20 18 -19 15 ]
192.168.4.3,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49097132,0,94,0,49.4994,256,[94 96 5 0 26 -3 25 -4 26 -4 26 -5 24 -5 24 -6 24 -4 25 -6 25 -8 25 -7 22 -9 23 -10 25 -8 26 -10 25 -8 25 -8 24 -10 26 -8 25 -6 25 -7 22 -5 24 -2 25 -3 23 -2 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -3 10 -2 11 -3 11 -2 12 -1 12 0 13 -1 13 2 14 0 14 -1 16 1 17 2 16 3 17 2 16 1 20 2 18 -1 18 0 19 1 20 1 20 -1 20 -1 22 -1 23 -2 25 -3 24 -3 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44346261,0,94,0,44.726,256,[94 96 5 0 22 4 24 4 24 3 23 2 22 2 23 2 21 0 23 0 18 -2 22 -2 23 -3 21 -3 20 -3 20 -4 24 -5 23 -3 24 -1 22 -4 21 -2 23 0 22 0 21 -1 21 2 20 4 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 2 22 5 21 6 24 9 21 9 22 9 22 9 23 11 22 11 22 13 21 12 20 12 20 12 21 13 20 13 20 11 21 8 20 10 22 9 22 9 20 6 22 7 20 6 23 6 23 7 23 5 ]
192.168.4.3,00:4B:12:9B:47:81,-69,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49106328,0,94,0,49.5086,256,[94 96 5 0 15 -26 13 -25 14 -24 13 -23 11 -24 12 -25 11 -23 9 -25 9 -23 9 -25 7 -24 7 -23 7 -24 6 -25 8 -25 8 -26 8 -24 9 -24 9 -22 9 -23 9 -22 9 -20 11 -20 11 -19 12 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -15 8 -14 9 -14 11 -14 11 -14 12 -13 12 -14 14 -15 14 -13 15 -16 16 -15 15 -15 15 -15 16 -16 15 -16 16 -18 15 -16 14 -17 14 -18 15 -19 14 -20 14 -20 13 -20 15 -22 14 -22 15 -23 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44355384,0,94,0,44.7352,256,[94 96 5 0 20 13 19 13 18 11 16 8 18 10 17 9 17 8 17 5 18 7 18 6 19 6 18 1 19 5 19 5 18 4 17 5 16 5 19 4 16 5 16 7 16 6 15 7 16 6 14 6 12 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 8 18 9 18 12 17 13 17 14 17 13 16 15 15 15 16 18 17 17 17 17 15 17 15 18 15 17 14 17 14 18 15 15 14 15 16 14 16 15 17 16 18 14 16 15 18 13 20 14 20 14 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49117600,0,94,0,49.5199,256,[94 96 5 0 -21 15 -19 16 -18 15 -19 14 -18 14 -17 14 -17 14 -16 16 -14 16 -14 15 -14 15 -14 15 -13 18 -13 18 -13 17 -14 18 -14 18 -14 16 -12 14 -14 14 -14 13 -15 12 -14 12 -15 10 -15 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 12 -14 11 -18 13 -18 12 -19 9 -19 9 -21 10 -21 9 -20 9 -21 10 -22 10 -23 9 -21 8 -21 9 -22 8 -21 11 -21 10 -18 10 -19 9 -20 12 -20 13 -21 13 -20 13 -20 16 -21 15 -21 15 ]
192.168.4.3,00:4B:12:9B:47:81,-71,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49130531,0,94,0,49.5328,256,[94 96 5 0 14 -25 13 -24 13 -22 11 -24 12 -23 11 -23 11 -22 10 -23 7 -24 7 -25 6 -24 7 -25 7 -24 8 -25 7 -26 7 -24 6 -23 7 -24 9 -23 8 -24 8 -22 9 -20 10 -21 10 -19 12 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -14 8 -14 9 -13 10 -14 11 -12 11 -14 11 -14 13 -14 15 -13 14 -14 14 -15 15 -15 16 -16 15 -16 14 -17 16 -15 14 -16 13 -18 13 -19 13 -17 13 -19 15 -21 13 -19 13 -22 14 -23 15 -25 ]
192.168.4.4,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44373379,0,94,0,44.7531,256,[94 96 5 0 -4 24 -1 24 -1 23 1 22 2 23 0 23 2 22 4 21 6 21 6 22 7 19 4 22 9 22 7 22 6 22 7 23 6 23 6 22 5 21 5 22 4 22 4 21 3 21 2 21 -2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 20 -2 20 -5 19 -6 20 -6 20 -6 21 -9 21 -9 21 -10 21 -9 21 -8 23 -10 21 -10 21 -8 20 -10 21 -9 21 -9 21 -8 20 -6 22 -6 22 -6 23 -4 22 -3 22 -4 24 -4 26 -2 25 ]
192.168.4.3,00:4B:12:9B:47:81,-71,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49140835,0,94,0,49.5431,256,[94 96 5 0 -26 -7 -25 -6 -26 -6 -26 -6 -24 -6 -25 -3 -24 -5 -25 -4 -24 -3 -26 -3 -24 -1 -25 0 -25 -1 -24 0 -26 -2 -24 -3 -24 -1 -23 -2 -22 -1 -23 -2 -22 -4 -20 -5 -21 -6 -17 -6 -18 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -4 -17 -5 -16 -6 -18 -6 -16 -7 -18 -7 -19 -8 -19 -8 -18 -10 -18 -11 -19 -11 -19 -12 -20 -12 -18 -10 -20 -10 -21 -10 -21 -9 -19 -9 -20 -10 -21 -9 -23 -8 -23 -9 -22 -7 -25 -8 -25 -7 -25 -8 ]
192.168.4.4,00:4B:12:9B:47:81,-75,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44385769,0,94,0,44.7656,256,[94 96 5 0 -21 15 -22 14 -21 14 -17 16 -17 15 -16 14 -16 14 -16 15 -13 15 -12 17 -11 16 -8 16 -11 17 -11 17 -11 19 -10 18 -10 18 -9 16 -8 15 -9 14 -10 15 -11 13 -10 14 -10 13 -12 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -21 18 -24 16 -25 13 -25 12 -26 13 -26 12 -26 10 -28 9 -28 9 -28 7 -31 8 -28 9 -28 7 -28 7 -28 8 -28 6 -26 9 -25 8 -25 10 -25 9 -24 11 -24 13 -23 13 -24 12 -22 14 -24 13 ]
192.168.4.3,00:4B:12:9B:47:81,-76,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49149913,0,94,0,49.5522,256,[94 96 5 0 8 26 8 27 7 28 7 28 8 26 10 30 9 27 12 26 12 23 10 25 11 24 13 25 13 24 14 24 14 26 12 26 14 25 13 27 11 26 6 26 7 25 7 25 5 24 5 25 2 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12 -1 10 0 11 -1 14 0 13 -1 15 -2 14 -3 14 -1 16 1 18 -3 18 -2 17 0 20 -2 20 0 19 -1 21 -1 17 1 19 0 21 4 23 8 19 5 22 5 26 4 24 4 23 6 24 ]
192.168.4.3,00:4B:12:9B:47:81,-68,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49164034,0,94,0,49.5663,256,[94 96 5 0 8 28 7 28 7 26 8 26 8 25 9 25 8 24 11 24 10 24 12 24 12 23 12 24 10 23 13 23 12 22 11 24 11 24 9 23 10 23 8 23 7 22 6 21 5 22 4 21 1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 15 4 15 4 16 4 17 3 18 2 18 2 20 1 20 2 19 1 20 1 23 1 22 1 22 1 22 1 23 1 24 4 22 3 22 4 23 4 24 4 24 4 25 7 24 7 26 7 27 7 27 ]
192.168.4.4,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44400934,0,94,0,44.7807,256,[94 96 5 0 -23 13 -23 13 -22 13 -19 13 -19 12 -20 12 -19 12 -16 15 -17 12 -17 14 -14 14 -16 13 -15 14 -14 16 -15 15 -16 16 -16 14 -17 15 -16 13 -17 11 -17 10 -15 11 -17 11 -15 9 -16 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 15 -20 14 -22 11 -22 10 -23 10 -24 8 -23 7 -25 8 -25 5 -25 6 -26 6 -26 5 -25 6 -25 5 -26 6 -26 5 -24 8 -24 7 -24 6 -22 8 -24 10 -23 7 -23 11 -25 11 -23 12 -24 13 ]
192.168.4.4,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,44439193,0,94,0,44.8192,256,[94 96 5 0 -6 -24 -8 -22 -8 -23 -7 -23 -8 -21 -9 -20 -10 -19 -11 -18 -11 -19 -10 -19 -9 -17 -12 -17 -11 -16 -13 -17 -13 -15 -12 -17 -11 -17 -11 -16 -11 -16 -11 -15 -9 -15 -9 -15 -8 -16 -6 -16 -6 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -21 -6 -21 -5 -24 -3 -24 -2 -24 -3 -24 -2 -25 0 -23 0 -24 1 -26 1 -26 2 -25 2 -25 1 -24 -1 -24 0 -25 -1 -25 -1 -23 -1 -24 -3 -23 -4 -23 -5 -24 -5 -24 -5 -26 -4 -24 -4 -25 ]
192.168.4.3,00:4B:12:9B:47:81,-73,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,49195665,0,94,0,49.5981,256,[94 96 5 0 20 15 19 15 18 15 20 14 18 15 17 14 17 14 18 13 19 12 20 10 18 12 20 10 19 12 20 10 20 11 21 12 19 12 19 13 18 13 18 13 17 14 14 13 15 14 13 13 11 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 9 12 10 12 11 12 12 12 13 12 12 12 15 11 14 12 15 11 17 13 16 13 17 12 18 12 16 11 16 11 16 12 16 13 15 12 15 14 15 13 15 14 16 15 16 18 16 17 17 18 15 ]
